Date,Open,High,Low,Close,Adj Close,Volume
2017-01-30,158.28999299999998,158.28999299999998,156.029999,157.130005,154.434845,543500
2017-01-31,157.020004,158.740005,154.53999299999998,158.690002,155.96807900000002,870200
2017-02-01,158.850006,159.21000700000002,157.070007,157.610001,154.906601,685000
2017-02-02,157.479996,157.83999599999999,156.25,157.300003,154.601929,510700
2017-02-03,158.380005,160.630005,157.139999,160.119995,157.37355,700500
2017-02-06,159.580002,161.580002,159.059998,161.009995,158.248276,733400
2017-02-07,161.58999599999999,161.889999,160.119995,160.75,157.992752,681100
2017-02-08,160.649994,161.429993,159.949997,160.190002,157.442368,433200
2017-02-09,160.190002,161.679993,160.190002,161.5,158.729874,334200
2017-02-10,161.639999,163.46000700000002,161.25,163.110001,160.312271,433300
2017-02-13,164.199997,165.860001,163.009995,165.470001,162.631805,443700
2017-02-14,165.929993,166.869995,165.320007,165.729996,162.887314,819400
2017-02-15,166.690002,168.300003,165.990005,168.149994,165.265823,583900
2017-02-16,168.190002,168.520004,166.149994,168.490005,165.600006,433000
2017-02-17,168.220001,168.720001,167.050003,168.229996,165.344452,841100
2017-02-21,167.490005,169.41000400000001,167.259995,168.800003,165.904678,395000
2017-02-22,168.850006,169.199997,167.630005,169.029999,166.130737,437500
2017-02-23,169.110001,169.110001,166.110001,166.449997,163.594986,480800
2017-02-24,165.809998,167.139999,165.050003,167.139999,164.273148,405000
2017-02-27,166.929993,169.28999299999998,165.449997,168.899994,166.751205,385400
2017-02-28,168.899994,169.139999,167.699997,168.320007,166.178604,472800
2017-03-01,169.429993,171.139999,169.149994,170.809998,168.636902,507600
2017-03-02,171.240005,171.240005,167.600006,167.619995,165.48748799999998,504800
2017-03-03,167.580002,168.699997,167.309998,167.550003,165.418396,332800
2017-03-06,167.08999599999999,168.860001,166.800003,168.350006,166.208221,529500
2017-03-07,168.119995,169.580002,168.119995,169.070007,166.91906699999998,535700
2017-03-08,169.300003,169.71000700000002,167.21000700000002,167.550003,165.418396,486500
2017-03-09,167.75,169.889999,167.75,169.809998,167.649643,582600
2017-03-10,170.440002,170.940002,169.509995,170.320007,168.15313700000002,544800
2017-03-13,170.320007,170.550003,169.350006,170.270004,168.10379,263000
2017-03-14,169.270004,170.41000400000001,168.559998,170.350006,168.18275500000001,252200
2017-03-15,170.490005,171.020004,169.970001,170.369995,168.202499,391700
2017-03-16,170.490005,170.880005,167.399994,167.869995,165.734299,351900
2017-03-17,168.46000700000002,170.429993,168.16000400000001,169.46000700000002,167.304092,706000
2017-03-20,169.580002,170.03999299999998,167.669998,168.0,165.862671,772500
2017-03-21,168.33999599999999,168.33999599999999,166.929993,167.25,165.12219199999998,775100
2017-03-22,167.240005,169.720001,166.779999,169.119995,166.968414,617900
2017-03-23,168.850006,169.83999599999999,167.929993,168.259995,166.11935400000002,663700
2017-03-24,168.08999599999999,169.559998,166.380005,166.919998,164.796387,498400
2017-03-27,164.970001,165.610001,163.199997,165.270004,163.167404,414600
2017-03-28,164.850006,167.28999299999998,164.399994,166.699997,164.579193,326300
2017-03-29,166.419998,167.059998,165.71000700000002,166.809998,164.687805,397100
2017-03-30,166.770004,167.220001,166.070007,166.66000400000001,164.539703,416800
2017-03-31,166.020004,166.559998,164.570007,165.28999299999998,163.18713400000001,570900
2017-04-03,164.809998,165.830002,164.220001,164.880005,162.782364,476600
2017-04-04,164.990005,165.78999299999998,164.0,164.740005,162.644135,323700
2017-04-05,164.949997,165.559998,162.240005,162.41000400000001,160.343796,436400
2017-04-06,162.449997,163.139999,162.03999299999998,162.899994,160.82753,626300
2017-04-07,164.83999599999999,166.149994,163.419998,165.800003,163.690659,872900
2017-04-10,165.770004,167.050003,165.479996,166.110001,163.99671899999998,847200
2017-04-11,166.009995,167.270004,165.580002,167.259995,165.13208,381200
2017-04-12,167.119995,167.199997,165.83999599999999,166.449997,164.332367,326600
2017-04-13,165.770004,167.0,165.770004,166.28999299999998,164.174423,350100
2017-04-17,166.53999299999998,167.029999,165.759995,166.53999299999998,164.421219,591200
2017-04-18,165.270004,166.78999299999998,165.270004,166.110001,163.99671899999998,447300
2017-04-19,166.800003,167.139999,165.96000700000002,166.58999599999999,164.470596,540900
2017-04-20,166.940002,168.559998,166.399994,168.139999,166.000885,254900
2017-04-21,168.600006,169.309998,167.350006,167.889999,165.754059,677900
2017-04-24,169.869995,170.419998,168.869995,170.149994,167.985306,652500
2017-04-25,169.979996,171.08999599999999,169.270004,170.46000700000002,168.29136699999998,457000
2017-04-26,170.41000400000001,172.899994,169.630005,171.759995,169.574814,643300
2017-04-27,173.559998,179.949997,169.360001,173.940002,171.727097,674100
2017-04-28,174.649994,174.979996,171.029999,171.770004,169.58471699999998,568200
2017-05-01,169.970001,171.330002,169.009995,169.770004,167.610153,463800
2017-05-02,170.080002,170.270004,168.639999,169.21000700000002,167.05728100000002,460300
2017-05-03,169.08999599999999,169.08999599999999,167.91000400000001,168.389999,166.247696,418700
2017-05-04,168.820007,170.220001,167.800003,167.990005,165.852798,652600
2017-05-05,168.08999599999999,169.220001,167.5,169.0,166.849945,458300
2017-05-08,168.580002,168.600006,165.919998,166.0,163.88810700000002,557500
2017-05-09,165.78999299999998,167.770004,165.71000700000002,167.770004,165.63558999999998,749000
2017-05-10,167.830002,168.610001,167.110001,168.529999,166.385925,452200
2017-05-11,168.16000400000001,168.520004,167.130005,167.940002,165.803436,289700
2017-05-12,167.389999,167.639999,165.279999,165.320007,163.21676599999998,310000
2017-05-15,165.389999,166.0,164.869995,165.279999,163.177277,531200
2017-05-16,164.96000700000002,165.330002,163.66000400000001,163.690002,161.607498,554600
2017-05-17,162.940002,162.940002,160.96000700000002,161.320007,160.000748,621400
2017-05-18,161.020004,161.190002,159.429993,160.690002,159.375885,837100
2017-05-19,161.080002,163.630005,160.830002,162.699997,161.36944599999998,752100
2017-05-22,164.880005,166.880005,163.699997,165.470001,164.11679099999998,861900
2017-05-23,165.830002,166.240005,163.820007,164.179993,162.83734099999998,580200
2017-05-24,164.380005,165.199997,164.08999599999999,164.830002,163.48203999999998,435800
2017-05-25,165.520004,168.66000400000001,165.399994,167.990005,166.61621100000002,553400
2017-05-26,167.889999,168.179993,166.029999,167.139999,165.773148,640100
2017-05-30,167.100006,167.33999599999999,165.03999299999998,166.139999,164.78131100000002,802100
2017-05-31,166.899994,168.83999599999999,165.100006,168.58999599999999,167.211273,640400
2017-06-01,168.41000400000001,168.809998,167.020004,167.169998,165.802902,553800
2017-06-02,167.070007,170.050003,166.380005,168.440002,167.062515,536500
2017-06-05,168.529999,168.529999,166.050003,166.110001,164.751572,346300
2017-06-06,165.639999,166.509995,163.619995,163.669998,162.331528,581700
2017-06-07,163.779999,164.0,161.509995,162.770004,161.438889,627600
2017-06-08,162.770004,164.399994,161.03999299999998,164.320007,162.976212,700900
2017-06-09,164.16000400000001,166.550003,163.979996,166.28999299999998,164.93008400000002,736800
2017-06-12,166.16000400000001,167.03999299999998,165.33999599999999,166.929993,165.56485,657500
2017-06-13,166.820007,170.350006,165.83999599999999,167.78999299999998,166.417816,725700
2017-06-14,168.0,169.070007,166.449997,168.369995,166.993088,1133400
2017-06-15,167.529999,168.639999,166.300003,167.929993,166.556686,411700
2017-06-16,167.78999299999998,168.490005,166.399994,166.949997,165.584702,1042600
2017-06-19,167.78999299999998,169.850006,167.009995,169.75,168.361801,497500
2017-06-20,168.949997,172.070007,168.949997,170.259995,168.86763,563800
2017-06-21,170.0,171.119995,169.110001,169.490005,168.103943,440600
